180	20170325231944	0	180	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
151	20170325231954	0	151	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
137	20170325232004	0	137	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
107	20170325232014	0	107	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
153	20170325232024	0	153	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
157	20170325232034	0	157	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
159	20170325232044	0	159	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
133	20170325232054	0	133	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
152	20170325232104	0	152	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
136	20170325232114	0	136	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
155	20170325232124	0	155	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
158	20170325232134	0	158	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
140	20170325232144	0	140	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
139	20170325232154	0	139	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
148	20170325232204	0	148	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
142	20170325232214	0	142	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
160	20170325232224	0	160	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
196	20170325232234	0	196	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
130	20170325232254	0	130	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
104	20170325232304	0	104	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
170	20170325232314	0	170	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
125	20170325232324	0	125	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
101	20170325232334	0	101	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
105	20170325232344	0	105	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
110	20170325232354	0	110	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
102	20170325232404	0	102	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
112	20170325232414	0	112	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
106	20170325232424	0	106	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
129	20170325232434	0	129	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
132	20170325232444	0	132	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
113	20170325232454	0	113	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
107	20170325232504	0	107	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
108	20170325232514	0	108	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
115	20170325232524	0	115	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
141	20170325232534	0	141	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
128	20170325232544	0	128	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
140	20170325232554	0	140	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
147	20170325232604	0	147	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
146	20170325232614	0	146	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
117	20170325232624	0	117	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
114	20170325232634	0	114	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
177	20170325232644	0	177	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
122	20170325232654	0	122	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
169	20170325232704	0	169	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
126	20170325232714	0	126	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
137	20170325232724	0	137	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
109	20170325232734	0	109	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
111	20170325232744	0	111	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
103	20170325232754	0	103	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
116	20170325232804	0	116	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
120	20170325232814	0	120	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
124	20170325232824	0	124	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
119	20170325232834	0	119	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
142	20170325232844	0	142	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
136	20170325232854	0	136	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
138	20170325232904	0	138	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
135	20170325232914	0	135	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
189	20170325232924	0	189	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
118	20170325232934	0	118	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
152	20170325232944	0	152	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
121	20170325232954	0	121	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
134	20170325233004	0	134	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
144	20170325233014	0	144	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
158	20170325233024	0	158	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
127	20170325233034	0	127	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
131	20170325233044	0	131	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
187	20170325233054	0	187	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
123	20170325233104	0	123	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
133	20170325233114	0	133	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
154	20170325233124	0	154	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
151	20170325233134	0	151	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
145	20170325233144	0	145	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
162	20170325233154	0	162	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
184	20170325233204	0	184	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
160	20170325233214	0	160	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
188	20170325233224	0	188	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
148	20170325233234	0	148	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
165	20170325233244	0	165	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
157	20170325233254	0	157	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
108	20170325233314	0	108	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
109	20170325233324	0	109	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
107	20170325233334	0	107	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
116	20170325233344	0	116	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
110	20170325233354	0	110	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
105	20170325233404	0	105	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
104	20170325233414	0	104	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
111	20170325233424	0	111	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
102	20170325233434	0	102	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
101	20170325233444	0	101	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
103	20170325233454	0	103	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
124	20170325233504	0	124	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
113	20170325233514	0	113	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
112	20170325233524	0	112	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
122	20170325233534	0	122	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
117	20170325233544	0	117	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
130	20170325233554	0	130	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
114	20170325233604	0	114	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
131	20170325233614	0	131	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
118	20170325233624	0	118	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
115	20170325233634	0	115	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
128	20170325233644	0	128	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
121	20170325233654	0	121	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
106	20170325233704	0	106	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
120	20170325233714	0	120	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
119	20170325233724	0	119	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
134	20170325233734	0	134	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
126	20170325233744	0	126	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
123	20170325233754	0	123	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
127	20170325233804	0	127	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
171	20170325233814	0	171	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
129	20170325233824	0	129	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
141	20170325233834	0	141	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
139	20170325233844	0	139	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
140	20170325233854	0	140	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
156	20170325233904	0	156	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
125	20170325233914	0	125	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
157	20170325233924	0	157	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
142	20170325233934	0	142	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
153	20170325233944	0	153	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
132	20170325233954	0	132	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
176	20170325234004	0	176	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
133	20170325234014	0	133	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
138	20170325234024	0	138	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
144	20170325234034	0	144	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
152	20170325234044	0	152	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
154	20170325234054	0	154	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
135	20170325234104	0	135	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
137	20170325234114	0	137	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
147	20170325234124	0	147	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
159	20170325234134	0	159	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
145	20170325234144	0	145	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
155	20170325234154	0	155	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
148	20170325234204	0	148	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
149	20170325234214	0	149	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
146	20170325234224	0	146	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
143	20170325234234	0	143	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
136	20170325234244	0	136	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
108	20170325234304	0	108	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
109	20170325234314	0	109	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
131	20170325234324	0	131	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
110	20170325234334	0	110	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
124	20170325234344	0	124	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
104	20170325234354	0	104	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
106	20170325234404	0	106	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
102	20170325234414	0	102	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
103	20170325234424	0	103	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
136	20170325234434	0	136	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
113	20170325234444	0	113	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
137	20170325234454	0	137	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
116	20170325234504	0	116	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
120	20170325234514	0	120	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
114	20170325234524	0	114	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
117	20170325234534	0	117	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
105	20170325234544	0	105	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
126	20170325234554	0	126	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
112	20170325234604	0	112	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
107	20170325234614	0	107	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
129	20170325234624	0	129	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
151	20170325234634	0	151	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
101	20170325234644	0	101	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
123	20170325234654	0	123	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
133	20170325234704	0	133	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
111	20170325234714	0	111	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
121	20170325234724	0	121	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
115	20170325234734	0	115	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
143	20170325234744	0	143	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
128	20170325234754	0	128	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
119	20170325234804	0	119	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
122	20170325234814	0	122	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
144	20170325234824	0	144	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
152	20170325234834	0	152	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
161	20170325234844	0	161	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
138	20170325234854	0	138	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
135	20170325234904	0	135	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
146	20170325234914	0	146	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
147	20170325234924	0	147	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
140	20170325234934	0	140	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
125	20170325234944	0	125	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
141	20170325234954	0	141	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
148	20170325235004	0	148	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
160	20170325235014	0	160	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
118	20170325235024	0	118	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
132	20170325235034	0	132	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
127	20170325235044	0	127	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
182	20170325235054	0	182	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
141	20170325235114	0	141	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
101	20170325235124	0	101	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
139	20170325235134	0	139	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
119	20170325235144	0	119	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
131	20170325235154	0	131	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
107	20170325235204	0	107	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
111	20170325235214	0	111	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
125	20170325235224	0	125	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
116	20170325235234	0	116	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
102	20170325235244	0	102	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
118	20170325235254	0	118	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
124	20170325235304	0	124	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
103	20170325235314	0	103	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
105	20170325235324	0	105	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
104	20170325235334	0	104	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
113	20170325235344	0	113	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
108	20170325235354	0	108	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
137	20170325235404	0	137	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
128	20170325235414	0	128	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
146	20170325235424	0	146	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
133	20170325235434	0	133	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
106	20170325235444	0	106	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
129	20170325235454	0	129	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
158	20170325235504	0	158	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
112	20170325235514	0	112	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
109	20170325235524	0	109	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
123	20170325235534	0	123	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
110	20170325235544	0	110	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
126	20170325235554	0	126	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
130	20170325235604	0	130	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
160	20170325235614	0	160	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
117	20170325235624	0	117	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
122	20170325235634	0	122	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
114	20170325235644	0	114	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
121	20170325235654	0	121	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
115	20170325235704	0	115	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
120	20170325235715	0	120	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
161	20170325235725	0	161	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
142	20170325235735	0	142	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
140	20170325235745	0	140	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
171	20170325235755	0	171	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
138	20170325235805	0	138	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
150	20170325235815	0	150	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
165	20170325235825	0	165	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
198	20170325235835	0	198	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
153	20170325235845	0	153	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
132	20170325235855	0	132	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
127	20170325235905	0	127	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
144	20170325235915	0	144	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
159	20170325235925	0	159	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
149	20170325235935	0	149	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
147	20170325235945	0	147	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
143	20170325235955	0	143	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
151	20170326000005	0	151	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
134	20170326000015	0	134	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
181	20170326000025	0	181	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
156	20170326000035	0	156	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
168	20170326000045	0	168	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
145	20170326000055	0	145	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
135	20170326000105	0	135	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
176	20170326000115	0	176	0	1	0	0	34	1	0	0	0	1258	0	0	0	0.00225	blackhole
